,player_id,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
5486,poweljo01,2010-11,28,ATL,NBA,PF,54,0,12.1,1.7,3.9,.452,0.0,0.0,.000,1.7,3.8,.454,.452,0.7,0.8,.800,0.9,1.6,2.5,0.4,0.1,0.1,1.0,1.4,4.1
5487,poweljo01,2013-14,31,HOU,NBA,PF,1,0,19.0,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,.333,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0
5488,powelka01,2007-08,26,MIA,NBA,SF,11,4,27.6,3.2,8.6,.368,0.7,3.0,.242,2.5,5.6,.435,.411,0.5,0.8,.667,0.7,3.3,4.0,1.6,0.8,0.2,0.5,1.6,7.6
5489,powelro01,2006-07,24,UTA,NBA,SF,3,0,4.3,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,.000,0.7,0.7,1.000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.7
5490,pressph01,2013-14,22,BOS,NBA,PG,75,11,15.1,1.0,3.4,.308,0.4,1.4,.264,0.7,2.0,.340,.364,0.4,0.6,.644,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1.3,2.8
5491,pressph01,2014-15,23,BOS,NBA,PG,50,0,12.0,1.3,3.5,.368,0.3,1.3,.246,1.0,2.2,.440,.414,0.7,1.0,.673,0.3,1.3,1.6,2.3,0.6,0.1,0.8,1.1,3.5
5492,pressph01,2015-16,24,TOT,NBA,PG,23,0,12.3,1.3,3.4,.385,0.2,0.8,.222,1.1,2.6,.433,.410,0.6,1.1,.520,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,3.3
5493,priceaj01,2009-10,23,IND,NBA,PG,56,2,15.4,2.6,6.3,.410,1.1,3.1,.345,1.5,3.2,.472,.494,1.1,1.3,.800,0.2,1.4,1.6,1.9,0.6,0.1,1.1,0.9,7.3
5494,priceaj01,2010-11,24,IND,NBA,PG,50,0,15.9,2.3,6.4,.356,0.8,3.0,.275,1.5,3.4,.427,.420,1.1,1.6,.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2,6.5
5495,priceaj01,2011-12,25,IND,NBA,PG,44,1,12.9,1.3,4.0,.339,0.6,2.0,.295,0.8,2.0,.384,.414,0.6,0.8,.800,0.3,1.1,1.4,2.0,0.5,0.0,0.7,0.7,3.9
5496,priceaj01,2012-13,26,WAS,NBA,PG,57,22,22.4,2.8,7.2,.390,1.2,3.5,.350,1.6,3.7,.427,.475,0.9,1.1,.790,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7
5497,priceaj01,2013-14,27,MIN,NBA,SG,28,0,3.5,0.7,1.6,.413,0.2,0.8,.273,0.5,0.9,.542,.478,0.0,0.1,.000,0.0,0.3,0.4,0.5,0.0,0.0,0.3,0.2,1.6
5498,priceaj01,2014-15,28,TOT,NBA,PG,26,0,12.5,2.0,5.3,.372,0.6,2.2,.263,1.4,3.1,.450,.427,0.6,0.9,.667,0.2,1.0,1.2,1.8,0.3,0.0,0.5,0.6,5.1
5499,pricero01,2005-06,22,SAC,NBA,PG,29,0,5.2,0.7,2.0,.362,0.2,0.9,.222,0.5,1.1,.484,.414,0.4,0.4,1.000,0.2,0.3,0.5,0.4,0.2,0.0,0.3,0.3,2.1
5500,pricero01,2006-07,23,SAC,NBA,PG,58,1,9.7,1.2,3.0,.390,0.4,1.1,.323,0.8,1.8,.430,.451,0.6,0.9,.673,0.3,1.0,1.2,0.8,0.5,0.1,0.6,1.1,3.3
5501,pricero01,2007-08,24,UTA,NBA,PG,61,3,9.6,1.4,3.3,.431,0.4,1.2,.347,1.0,2.1,.481,.495,0.4,0.6,.684,0.1,0.6,0.8,1.3,0.5,0.0,0.5,1.4,3.7
5502,pricero01,2008-09,25,UTA,NBA,PG,52,17,14.2,1.5,3.9,.379,0.4,1.2,.311,1.1,2.7,.408,.426,0.7,0.9,.756,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4,4.0
5503,pricero01,2009-10,26,UTA,NBA,PG,60,4,13.4,1.6,4.0,.405,0.3,1.1,.286,1.3,3.0,.447,.442,0.7,1.0,.695,0.5,0.8,1.2,2.1,0.7,0.2,0.9,1.8,4.3
5504,pricero01,2010-11,27,UTA,NBA,SG,59,0,12.2,1.3,3.6,.352,0.3,1.2,.290,0.9,2.4,.383,.400,0.5,0.7,.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,3.3
5505,pricero01,2011-12,28,PHO,NBA,PG,36,8,14.4,1.4,3.6,.377,0.4,1.2,.295,1.0,2.4,.419,.427,0.6,0.7,.800,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2.0,3.6
5506,pricero01,2012-13,29,POR,NBA,PG,39,0,13.1,1.0,3.1,.325,0.3,1.0,.256,0.7,2.1,.358,.367,0.4,0.6,.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7
5507,pricero01,2013-14,30,ORL,NBA,SG,31,2,12.2,0.9,3.0,.304,0.3,1.4,.209,0.6,1.6,.388,.353,0.3,0.4,.692,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.4
5508,pricero01,2014-15,31,LAL,NBA,PG,43,20,22.8,1.8,5.2,.345,0.7,2.5,.284,1.1,2.7,.404,.415,0.8,1.0,.800,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1
5509,pricero01,2015-16,32,PHO,NBA,PG,62,18,19.5,1.9,4.9,.384,1.1,3.2,.347,0.8,1.7,.453,.497,0.5,0.7,.756,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3
5510,pricero01,2016-17,33,PHO,NBA,PG,2,0,3.5,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.5
5511,prigipa01,2012-13,35,NYK,NBA,PG,78,18,16.2,1.3,2.8,.455,0.7,1.7,.396,0.6,1.1,.547,.575,0.3,0.3,.880,0.5,1.3,1.8,3.0,0.9,0.0,1.1,1.6,3.5
5512,prigipa01,2013-14,36,NYK,NBA,PG,66,27,19.4,1.3,2.9,.461,1.0,2.1,.464,0.3,0.8,.451,.631,0.2,0.2,.917,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8
5513,prigipa01,2014-15,37,TOT,NBA,PG,67,3,17.9,1.4,3.4,.399,0.9,2.5,.343,0.5,0.9,.548,.524,0.5,0.6,.854,0.4,1.3,1.8,2.6,1.2,0.0,0.9,1.3,4.1
5514,prigipa01,2015-16,38,LAC,NBA,PG,59,3,13.9,0.9,2.5,.374,0.5,1.6,.295,0.5,0.9,.519,.469,0.1,0.1,.875,0.6,1.3,1.9,2.2,0.9,0.0,0.8,1.4,2.5
5515,princta01,2002-03,22,DET,NBA,SF,42,5,10.4,1.3,2.8,.449,0.5,1.1,.426,0.8,1.7,.465,.534,0.3,0.4,.647,0.1,1.0,1.1,0.6,0.2,0.3,0.5,0.6,3.3
5516,princta01,2003-04,23,DET,NBA,SF,82,80,32.9,4.1,8.8,.467,0.7,1.9,.363,3.4,6.9,.496,.507,1.3,1.7,.766,1.1,3.6,4.8,2.3,0.8,0.8,1.5,1.8,10.3
5517,princta01,2004-05,24,DET,NBA,SF,82,82,37.1,5.7,11.7,.487,0.6,1.7,.341,5.1,10.1,.512,.511,2.7,3.3,.807,1.6,3.7,5.3,3.0,0.7,0.9,1.6,2.0,14.7
5518,princta01,2005-06,25,DET,NBA,SF,82,82,35.3,5.5,12.2,.455,0.8,2.2,.350,4.8,10.0,.479,.487,2.2,2.9,.765,1.3,3.0,4.2,2.3,0.8,0.5,1.1,1.2,14.1
5519,princta01,2006-07,26,DET,NBA,SF,82,82,36.6,5.6,12.2,.460,1.0,2.6,.386,4.6,9.6,.480,.501,2.1,2.7,.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4,14.3
5520,princta01,2007-08,27,DET,NBA,SF,82,82,32.9,5.1,11.5,.448,0.6,1.8,.363,4.5,9.7,.463,.476,2.3,2.9,.768,1.3,3.5,4.9,3.3,0.5,0.4,1.1,1.1,13.2
5521,princta01,2008-09,28,DET,NBA,SF,82,82,37.3,5.6,12.4,.450,0.7,1.7,.397,4.9,10.7,.458,.477,2.3,3.0,.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3,14.2
5522,princta01,2009-10,29,DET,NBA,SF,49,49,34.0,5.8,11.8,.486,0.6,1.5,.370,5.2,10.3,.503,.509,1.4,2.0,.714,1.4,3.6,5.1,3.3,0.7,0.4,1.2,1.6,13.5
5523,princta01,2010-11,30,DET,NBA,SF,78,78,32.8,6.1,12.8,.473,0.4,1.3,.347,5.6,11.6,.486,.490,1.5,2.2,.702,1.0,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1
5524,princta01,2011-12,31,DET,NBA,SF,63,63,33.1,5.3,12.7,.421,0.6,1.7,.356,4.7,11.0,.431,.444,1.4,1.8,.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7
5525,princta01,2012-13,32,TOT,NBA,SF,82,81,32.1,4.4,10.0,.438,0.5,1.1,.404,3.9,8.9,.442,.461,1.2,1.6,.738,0.9,3.6,4.4,2.4,0.6,0.3,1.1,1.0,10.4
5526,princta01,2013-14,33,MEM,NBA,SF,76,76,25.6,2.6,6.5,.407,0.3,0.9,.290,2.4,5.6,.426,.427,0.4,0.8,.567,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6.0
5527,princta01,2014-15,34,TOT,NBA,SF,58,16,24.1,3.1,6.9,.440,0.5,1.2,.463,2.5,5.8,.436,.479,0.8,1.1,.754,0.9,2.7,3.6,1.6,0.5,0.3,0.6,0.9,7.5
5528,princta01,2015-16,35,MIN,NBA,SF,77,44,19.0,1.3,3.0,.445,0.1,0.3,.174,1.3,2.7,.476,.454,0.2,0.2,.684,0.4,1.5,1.9,0.9,0.5,0.2,0.4,0.8,2.9
5529,profila01,1999-00,22,WAS,NBA,SG,33,1,6.8,0.6,1.8,.356,0.1,0.5,.176,0.5,1.3,.429,.381,0.1,0.3,.400,0.1,0.7,0.8,0.8,0.2,0.1,0.6,0.8,1.5
5530,profila01,2000-01,23,WAS,NBA,PG,35,12,17.3,1.6,4.1,.394,0.2,0.7,.269,1.4,3.3,.422,.419,0.9,1.3,.733,0.5,1.3,1.8,2.5,1.0,0.3,1.3,1.2,4.3
5531,profila01,2004-05,27,WAS,NBA,SF,42,4,10.2,1.3,3.0,.438,0.2,0.7,.286,1.1,2.4,.480,.469,0.4,0.6,.640,0.6,1.2,1.8,0.9,0.4,0.1,0.6,1.0,3.2
5532,profila01,2005-06,28,LAL,NBA,SG,25,1,11.2,1.6,3.4,.476,0.1,0.7,.167,1.5,2.6,.561,.494,0.8,1.0,.875,0.3,1.4,1.7,0.6,0.4,0.2,1.0,1.0,4.2
5533,pruitga01,2007-08,21,BOS,NBA,PG,15,0,6.3,0.9,2.6,.359,0.2,0.8,.250,0.7,1.8,.407,.397,0.1,0.1,.500,0.1,0.5,0.5,0.9,0.3,0.0,0.3,0.7,2.1
5534,pruitga01,2008-09,22,BOS,NBA,SG,47,0,7.8,0.7,2.1,.307,0.3,1.0,.292,0.4,1.1,.321,.376,0.4,0.4,.810,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2.0
5535,przybjo01,2000-01,21,MIL,NBA,C,33,13,8.2,0.4,1.1,.343,0.0,0.0,,0.4,1.1,.343,.343,0.1,0.3,.273,0.9,1.3,2.2,0.1,0.1,0.9,0.4,1.7,0.8
5536,przybjo01,2001-02,22,MIL,NBA,C,71,62,15.9,1.1,2.0,.535,0.0,0.0,.000,1.1,2.0,.539,.535,0.5,1.3,.422,1.1,2.9,4.0,0.3,0.3,1.7,0.6,2.8,2.7
5537,przybjo01,2002-03,23,MIL,NBA,C,32,17,17.1,0.6,1.4,.391,0.0,0.0,,0.6,1.4,.391,.391,0.4,0.8,.500,1.5,3.0,4.5,0.4,0.3,1.4,0.6,2.7,1.5
5538,przybjo01,2003-04,24,TOT,NBA,C,17,12,20.4,1.1,2.9,.360,0.0,0.0,,1.1,2.9,.360,.360,0.8,1.8,.419,1.9,4.6,6.5,0.4,0.3,1.0,1.1,3.1,2.9
5539,przybjo01,2004-05,25,POR,NBA,C,76,50,24.4,2.6,4.4,.598,0.0,0.0,,2.6,4.4,.598,.598,1.2,2.3,.517,2.3,5.4,7.7,1.0,0.3,2.1,1.3,3.1,6.4
5540,przybjo01,2005-06,26,POR,NBA,C,56,52,24.9,2.3,4.3,.548,0.0,0.0,,2.3,4.3,.548,.548,1.5,2.8,.532,2.6,4.4,7.0,0.8,0.4,2.3,1.4,2.7,6.1
5541,przybjo01,2006-07,27,POR,NBA,C,43,43,16.3,0.9,1.8,.474,0.0,0.0,,0.9,1.8,.474,.474,0.2,0.6,.370,1.4,2.5,3.9,0.3,0.2,1.6,0.9,2.9,2.0
5542,przybjo01,2007-08,28,POR,NBA,C,77,67,23.6,1.9,3.2,.576,0.0,0.0,.000,1.9,3.2,.578,.576,1.1,1.6,.680,2.5,5.9,8.4,0.4,0.2,1.2,1.2,3.0,4.8
5543,przybjo01,2008-09,29,POR,NBA,C,82,43,23.8,2.0,3.3,.625,0.0,0.0,.000,2.0,3.3,.627,.625,1.4,2.1,.663,2.5,6.3,8.7,0.3,0.4,1.2,1.0,2.6,5.5
5544,przybjo01,2009-10,30,POR,NBA,C,30,9,22.7,1.5,2.9,.523,0.0,0.0,,1.5,2.9,.523,.523,1.1,1.7,.647,2.4,5.5,7.9,0.3,0.3,1.4,1.3,3.2,4.1
5545,przybjo01,2010-11,31,TOT,NBA,C,36,9,14.4,0.7,1.2,.568,0.0,0.0,,0.7,1.2,.568,.568,0.4,0.8,.519,1.0,3.0,4.0,0.4,0.1,0.4,0.8,2.2,1.8
5546,przybjo01,2011-12,32,POR,NBA,C,27,19,16.6,0.8,1.8,.458,0.0,0.0,,0.8,1.8,.458,.458,0.4,0.7,.611,1.1,4.0,5.1,0.2,0.1,0.6,0.8,2.4,2.0
5547,przybjo01,2012-13,33,MIL,NBA,C,12,1,5.7,0.1,0.3,.250,0.0,0.0,,0.1,0.3,.250,.250,0.0,0.2,.000,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,0.2
5548,quinnch01,2006-07,23,MIA,NBA,PG,42,1,9.7,1.1,3.1,.366,0.5,1.4,.351,0.7,1.8,.378,.443,0.6,0.9,.676,0.1,0.6,0.7,1.5,0.4,0.0,0.5,0.8,3.4
5549,quinnch01,2007-08,24,MIA,NBA,PG,60,25,22.3,2.6,6.2,.424,1.1,2.7,.403,1.6,3.6,.439,.509,1.4,1.6,.867,0.2,1.8,2.0,3.0,0.8,0.1,0.9,1.5,7.8
5550,quinnch01,2008-09,25,MIA,NBA,PG,66,0,14.6,1.8,4.4,.408,0.8,2.1,.409,0.9,2.3,.408,.505,0.7,0.9,.810,0.1,1.0,1.1,2.0,0.4,0.0,0.5,1.2,5.1
5551,quinnch01,2009-10,26,NJN,NBA,PG,25,0,8.9,0.8,2.2,.357,0.4,1.3,.313,0.4,1.0,.417,.446,0.2,0.2,1.000,0.0,0.6,0.6,1.2,0.4,0.0,0.4,0.6,2.2
5552,quinnch01,2010-11,27,SAS,NBA,PG,41,0,7.1,0.8,2.2,.363,0.3,0.9,.297,0.5,1.3,.407,.423,0.1,0.2,.500,0.1,0.5,0.6,1.0,0.1,0.0,0.3,0.7,2.0
5553,quinnch01,2012-13,29,CLE,NBA,SG,7,0,11.1,0.6,2.3,.250,0.0,0.7,.000,0.6,1.6,.364,.250,0.3,0.3,1.000,0.1,0.1,0.3,1.3,0.4,0.0,0.9,0.6,1.4
5554,radmavl01,2001-02,21,SEA,NBA,PF,61,16,20.2,2.4,5.8,.412,1.1,2.6,.420,1.3,3.2,.406,.506,0.8,1.2,.681,0.7,3.0,3.8,1.3,0.9,0.4,1.2,2.0,6.7
5555,radmavl01,2002-03,22,SEA,NBA,PF,72,16,26.5,3.8,9.3,.410,1.4,4.1,.355,2.4,5.2,.453,.488,1.0,1.4,.706,1.1,3.4,4.5,1.3,0.9,0.3,1.4,1.9,10.1
5556,radmavl01,2003-04,23,SEA,NBA,PF,77,38,30.1,4.5,10.5,.425,1.8,4.9,.371,2.7,5.6,.471,.511,1.2,1.6,.748,1.4,3.9,5.3,1.8,1.0,0.5,1.4,2.4,12.0
5557,radmavl01,2004-05,24,SEA,NBA,PF,63,0,29.5,4.2,10.3,.409,2.0,5.2,.389,2.2,5.1,.430,.508,1.3,1.6,.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7,11.8
5558,radmavl01,2005-06,25,TOT,NBA,PF,77,27,25.6,3.4,8.4,.407,1.8,4.6,.390,1.6,3.8,.429,.515,1.2,1.5,.816,0.8,3.8,4.6,1.8,0.8,0.4,1.2,2.7,9.8
5559,radmavl01,2006-07,26,LAL,NBA,PF,55,15,17.9,2.4,5.7,.424,0.7,2.1,.339,1.7,3.6,.475,.487,1.0,1.3,.726,1.0,2.3,3.3,1.2,0.5,0.3,1.3,2.3,6.6
5560,radmavl01,2007-08,27,LAL,NBA,SF,65,41,22.8,3.0,6.7,.453,1.5,3.6,.406,1.6,3.1,.507,.562,0.8,1.0,.800,0.9,2.4,3.3,1.9,0.7,0.2,1.1,2.3,8.4
5561,radmavl01,2008-09,28,TOT,NBA,SF,78,31,18.5,2.5,6.0,.421,1.3,3.4,.401,1.2,2.6,.446,.533,0.6,0.7,.741,0.6,2.3,2.8,1.0,0.6,0.2,1.3,1.4,6.9
5562,radmavl01,2009-10,29,TOT,NBA,PF,41,20,21.7,2.5,6.7,.377,0.7,2.6,.278,1.8,4.0,.442,.432,0.5,0.7,.741,1.2,3.1,4.3,1.1,0.7,0.2,1.1,2.4,6.2
5563,radmavl01,2010-11,30,GSW,NBA,PF,74,6,15.8,1.9,4.3,.431,0.9,2.3,.405,0.9,2.0,.462,.541,0.4,0.5,.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,5.1
5564,radmavl01,2011-12,31,ATL,NBA,SF,49,3,15.4,1.5,4.0,.376,1.0,2.8,.370,0.5,1.3,.387,.503,0.4,0.6,.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,1.3,4.5
5565,radmavl01,2012-13,32,CHI,NBA,PF,25,0,5.8,0.5,1.7,.302,0.2,1.1,.185,0.3,0.6,.500,.360,0.1,0.1,.667,0.4,0.7,1.1,0.3,0.3,0.2,0.3,1.2,1.3
5566,radulmi01,2013-14,26,MIL,NBA,C,48,2,9.7,1.4,2.6,.540,0.0,0.0,,1.4,2.6,.540,.540,0.9,1.1,.818,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,3.8
5567,radulmi01,2014-15,27,MIN,NBA,C,5,0,4.6,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,.375,0.4,0.4,1.000,0.4,0.6,1.0,0.0,0.2,0.0,0.4,1.6,1.6
5568,randlju01,2014-15,20,LAL,NBA,PF,1,0,14.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
5569,randlju01,2015-16,21,LAL,NBA,PF,81,60,28.2,4.4,10.3,.429,0.1,0.4,.278,4.3,9.9,.436,.435,2.4,3.3,.715,2.1,8.1,10.2,1.8,0.7,0.4,1.8,3.0,11.3
5570,randlju01,2016-17,22,LAL,NBA,PF,50,49,28.2,5.0,10.3,.487,0.1,0.5,.250,4.9,9.9,.499,.493,2.7,3.8,.716,1.8,6.2,8.1,3.6,0.7,0.4,2.5,3.4,12.9
5571,randoan01,2008-09,19,GSW,NBA,PF,63,22,17.9,3.2,6.8,.462,0.0,0.1,.000,3.2,6.8,.466,.462,1.6,2.2,.716,2.0,3.7,5.8,0.8,0.7,1.2,1.3,2.2,7.9
5572,randoan01,2009-10,20,GSW,NBA,C,33,8,22.7,4.2,9.4,.443,0.0,0.2,.200,4.1,9.2,.447,.445,3.3,4.1,.801,2.2,4.3,6.5,1.3,0.8,1.5,1.5,2.8,11.6
5573,randoan01,2010-11,21,TOT,NBA,C-PF,40,3,14.8,3.1,6.6,.466,0.0,0.1,.250,3.1,6.5,.469,.468,1.5,2.2,.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,1.6,7.6
5574,randoan01,2011-12,22,MIN,NBA,PF,34,5,15.2,2.8,5.9,.470,0.0,0.0,.000,2.8,5.9,.472,.470,1.9,2.5,.762,1.2,2.4,3.6,0.6,0.4,1.0,1.2,1.6,7.4
5575,randoan01,2012-13,23,DEN,NBA,PF,39,0,8.4,1.4,2.9,.491,0.0,0.2,.000,1.4,2.7,.528,.491,0.8,1.2,.689,0.7,1.7,2.4,0.3,0.5,0.5,0.9,1.1,3.7
5576,randoan01,2013-14,24,DEN,NBA,PF,43,5,12.3,1.6,4.1,.386,0.4,1.4,.295,1.2,2.7,.435,.438,1.2,1.6,.754,0.5,2.4,2.8,0.7,0.6,0.4,0.9,1.5,4.8
5577,randosh01,2005-06,22,PHI,NBA,PF,57,1,8.5,0.8,1.7,.454,0.0,0.0,,0.8,1.7,.454,.454,0.8,1.2,.606,1.0,1.4,2.3,0.3,0.3,0.2,0.4,1.5,2.3
5578,randosh01,2006-07,23,PHI,NBA,PF,13,6,13.8,1.8,3.7,.479,0.0,0.0,,1.8,3.7,.479,.479,0.9,1.7,.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8,4.5
5579,randosh01,2007-08,24,PHI,NBA,PF,9,0,3.0,0.4,1.6,.286,0.0,0.0,,0.4,1.6,.286,.286,0.0,0.0,,1.0,0.2,1.2,0.3,0.1,0.3,0.2,0.6,0.9
5580,randosh01,2008-09,25,POR,NBA,PF,10,0,3.7,0.8,1.3,.615,0.1,0.1,1.000,0.7,1.2,.583,.654,0.1,0.4,.250,1.0,0.8,1.8,0.0,0.0,0.1,0.6,0.4,1.8
5581,randosh01,2009-10,26,TOT,NBA,PF,6,0,8.8,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.3,0.3,1.000,1.2,1.2,2.3,0.2,0.2,0.2,0.5,1.5,2.3
5582,randosh01,2012-13,29,BOS,NBA,PF,16,0,12.4,1.8,3.0,.583,0.0,0.0,,1.8,3.0,.583,.583,0.7,1.7,.407,1.8,2.6,4.4,0.3,0.5,0.4,0.6,2.4,4.2
5583,randosh01,2013-14,30,PHO,NBA,PF,14,0,6.8,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.4,0.8,.545,0.5,1.3,1.8,0.1,0.2,0.1,0.4,1.1,1.4
5584,randosh01,2014-15,31,TOT,NBA,PF,21,0,6.0,0.4,1.7,.257,0.0,0.2,.000,0.4,1.4,.300,.257,0.3,0.6,.500,0.8,1.0,1.8,0.2,0.2,0.1,0.1,0.8,1.1
5585,randoza01,2001-02,20,POR,NBA,PF,41,0,5.8,1.2,2.6,.449,0.0,0.0,,1.2,2.6,.449,.449,0.4,0.7,.667,0.8,0.9,1.7,0.3,0.2,0.1,0.4,0.7,2.8
5586,randoza01,2002-03,21,POR,NBA,PF,77,11,16.9,3.4,6.7,.513,0.0,0.1,.000,3.4,6.6,.518,.513,1.6,2.1,.758,1.8,2.6,4.5,0.5,0.5,0.2,0.8,1.8,8.4
5587,randoza01,2003-04,22,POR,NBA,PF,81,80,37.9,8.2,16.9,.485,0.0,0.1,.200,8.2,16.8,.486,.485,3.7,4.9,.761,3.0,7.5,10.5,2.0,0.8,0.5,3.0,2.8,20.1
5588,randoza01,2004-05,23,POR,NBA,PF,46,37,34.8,7.2,16.1,.448,0.0,0.1,.000,7.2,16.0,.452,.448,4.5,5.5,.815,3.1,6.5,9.6,1.9,0.7,0.4,2.4,2.4,18.9
5589,randoza01,2005-06,24,POR,NBA,PF,74,71,34.4,7.2,16.6,.436,0.2,0.7,.291,7.0,15.9,.443,.443,3.3,4.6,.714,2.6,5.4,8.0,1.9,0.8,0.2,2.2,2.5,18.0
5590,randoza01,2006-07,25,POR,NBA,PF,68,67,35.7,8.8,18.9,.467,0.2,0.7,.292,8.6,18.2,.473,.472,5.8,7.1,.819,2.9,7.2,10.1,2.2,0.8,0.2,3.2,2.7,23.6
5591,randoza01,2007-08,26,NYK,NBA,C,69,68,32.5,7.0,15.3,.459,0.3,1.2,.275,6.7,14.2,.474,.470,3.2,4.2,.772,2.7,7.6,10.3,2.0,0.9,0.2,2.7,2.8,17.6
5592,randoza01,2008-09,27,TOT,NBA,PF-C,50,45,35.1,8.3,17.5,.475,0.6,1.9,.330,7.7,15.5,.494,.494,3.6,4.9,.734,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7,20.8
5593,randoza01,2009-10,28,MEM,NBA,PF,81,81,37.7,8.0,16.5,.488,0.2,0.6,.288,7.9,15.9,.496,.494,4.5,5.7,.778,4.1,7.7,11.7,1.8,1.0,0.4,2.1,2.8,20.8
5594,randoza01,2010-11,29,MEM,NBA,PF,75,74,36.3,8.0,15.8,.503,0.1,0.6,.186,7.9,15.3,.515,.507,4.0,5.3,.758,4.3,7.8,12.2,2.2,0.8,0.3,2.0,2.3,20.1
5595,randoza01,2011-12,30,MEM,NBA,PF,28,8,26.3,4.7,10.2,.463,0.1,0.3,.250,4.6,9.9,.469,.467,2.1,3.1,.659,2.8,5.3,8.0,1.7,0.8,0.1,1.4,2.0,11.6
5596,randoza01,2012-13,31,MEM,NBA,PF,76,75,34.3,6.2,13.5,.460,0.0,0.3,.087,6.2,13.2,.469,.461,3.0,3.9,.750,4.1,7.2,11.2,1.4,0.8,0.4,2.0,2.4,15.4
5597,randoza01,2013-14,32,MEM,NBA,PF,79,79,34.2,7.1,15.2,.467,0.0,0.3,.100,7.1,14.9,.474,.468,3.2,4.3,.742,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,17.4
5598,randoza01,2014-15,33,MEM,NBA,PF,71,71,32.5,6.4,13.1,.487,0.1,0.3,.350,6.3,12.8,.490,.491,3.2,4.2,.765,3.2,7.4,10.5,2.2,1.0,0.2,2.2,2.5,16.1
5599,randoza01,2015-16,34,MEM,NBA,PF,68,53,29.6,6.3,13.3,.475,0.1,0.4,.231,6.3,13.0,.482,.479,2.5,3.2,.796,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3
5600,randoza01,2016-17,35,MEM,NBA,PF,50,3,24.3,6.0,13.1,.455,0.3,1.3,.250,5.6,11.8,.477,.467,1.9,2.5,.758,2.5,5.8,8.3,1.7,0.5,0.1,1.3,2.1,14.1
5601,ratlith01,1995-96,22,DET,NBA,C,75,2,17.4,1.7,3.1,.557,0.0,0.0,.000,1.7,3.1,.559,.557,1.1,1.6,.708,1.5,2.5,4.0,0.2,0.2,1.5,0.7,1.9,4.5
5602,ratlith01,1996-97,23,DET,NBA,C,76,38,17.0,2.4,4.4,.531,0.0,0.0,,2.4,4.4,.531,.531,1.1,1.5,.698,1.4,1.9,3.4,0.2,0.4,1.5,0.7,2.4,5.8
5603,ratlith01,1997-98,24,TOT,NBA,C,82,67,29.8,3.7,7.3,.513,0.0,0.0,,3.7,7.3,.513,.513,2.4,3.4,.701,2.7,4.0,6.7,0.7,0.6,3.1,1.4,3.6,9.9
5604,ratlith01,1998-99,25,PHI,NBA,PF,50,50,32.5,3.9,8.4,.470,0.0,0.0,,3.9,8.4,.470,.470,3.3,4.6,.725,2.8,5.4,8.1,0.6,0.9,3.0,1.8,3.6,11.2
