,player_id,Season,Team,Lg,Salary
3552,johnsli01,2004-05,San Antonio Spurs,NBA,"$620,046"
3553,johnsli01,2005-06,New Jersey Nets,NBA,"$719,373"
3554,johnsli01,2006-07,New Orleans/Oklahoma City Hornets,NBA,"$771,331"
3555,johnsli01,2007-08,Phoenix Suns,NBA,"$283,953"
3556,johnsli01,2008-09,Charlotte Bobcats,NBA,"$125,374"
3557,johnsni01,2014-15,Houston Rockets,NBA,"$507,336"
3558,johnsni01,2015-16,Denver Nuggets,NBA,"$845,059"
3559,johnsor01,2012-13,Indiana Pacers,NBA,"$550,000"
3560,johnsor01,2013-14,Indiana Pacers,NBA,"$788,872"
3561,johnsor01,2015-16,New Orleans Pelicans,NBA,"$55,722"
3562,johnsor01,2015-16,Phoenix Suns,NBA,"$55,722"
3563,johnstr01,2008-09,Cleveland Cavaliers,NBA,"$187,258"
3564,johnstr01,2010-11,Toronto Raptors,NBA,"$89,670"
3565,johnsty01,2014-15,Miami Heat,NBA,"$507,336"
3566,johnsty01,2015-16,Miami Heat,NBA,"$845,059"
3567,johnswe01,2010-11,Minnesota Timberwolves,NBA,"$3,726,600"
3568,johnswe01,2011-12,Minnesota Timberwolves,NBA,"$4,006,080"
3569,johnswe01,2012-13,Phoenix Suns,NBA,"$4,285,560"
3570,johnswe01,2013-14,Los Angeles Lakers,NBA,"$916,099"
3571,johnswe01,2014-15,Los Angeles Lakers,NBA,"$981,084"
3572,johnswe01,2015-16,Los Angeles Clippers,NBA,"$1,100,600"
3573,johnsda03,2012-13,Los Angeles Lakers,NBA,"$192,228"
3574,jonesbo02,2006-07,Philadelphia 76ers,NBA,"$412,718"
3575,jonesbo02,2007-08,Denver Nuggets,NBA,"$687,456"
3576,jonesbo02,2007-08,Memphis Grizzlies,NBA,"$85,932"
3577,jonesda02,2003-04,Memphis Grizzlies,NBA,"$1,063,680"
3578,jonesda02,2004-05,Memphis Grizzlies,NBA,"$1,143,360"
3579,jonesda02,2005-06,Memphis Grizzlies,NBA,"$1,223,160"
3580,jonesda02,2006-07,Memphis Grizzlies,NBA,"$1,886,113"
3581,jonesda02,2007-08,Sacramento Kings,NBA,"$753,767"
3582,jonesda02,2008-09,Denver Nuggets,NBA,"$926,678"
3583,jonesda02,2009-10,Indiana Pacers,NBA,"$2,500,000"
3584,jonesda02,2010-11,Indiana Pacers,NBA,"$2,500,000"
3585,jonesda02,2011-12,Indiana Pacers,NBA,"$2,700,000"
3586,jonesda02,2012-13,Atlanta Hawks,NBA,"$2,900,000"
3587,jonesda02,2014-15,Los Angeles Clippers,NBA,"$387,632"
3588,jonesda02,2015-16,Cleveland Cavaliers,NBA,"$8,819"
3589,jonesda01,1998-99,Boston Celtics,NBA,"$287,500"
3590,jonesda01,1999-00,Dallas Mavericks,NBA,"$106,441"
3591,jonesda01,1999-00,Golden State Warriors,NBA,"$70,206"
3592,jonesda01,2000-01,Vancouver Grizzlies,NBA,"$710,000"
3593,jonesda01,2001-02,Detroit Pistons,NBA,"$565,850"
3594,jonesda01,2002-03,Sacramento Kings,NBA,"$637,435"
3595,jonesda01,2003-04,Milwaukee Bucks,NBA,"$751,179"
3596,jonesda01,2004-05,Miami Heat,NBA,"$2,503,000"
3597,jonesda01,2005-06,Cleveland Cavaliers,NBA,"$3,590,000"
3598,jonesda01,2006-07,Cleveland Cavaliers,NBA,"$3,884,678"
3599,jonesda01,2007-08,Cleveland Cavaliers,NBA,"$4,172,432"
3600,jonesda01,2008-09,Milwaukee Bucks,NBA,"$4,460,186"
3601,jonesde01,2012-13,Orlando Magic,NBA,"$473,504"
3602,jonesdo02,2010-11,Dallas Mavericks,NBA,"$1,110,120"
3603,jonesdo02,2011-12,Dallas Mavericks,NBA,"$1,193,280"
3604,jonesdo02,2012-13,Dallas Mavericks,NBA,"$1,276,560"
3605,jonesdw02,2005-06,Minnesota Timberwolves,NBA,"$398,762"
3606,jonesdw02,2006-07,Cleveland Cavaliers,NBA,"$664,209"
3607,jonesdw02,2007-08,Cleveland Cavaliers,NBA,"$770,610"
3608,jonesdw02,2008-09,Charlotte Bobcats,NBA,"$46,812"
3609,jonesed02,1994-95,Los Angeles Lakers,NBA,"$1,300,000"
3610,jonesed02,1995-96,Los Angeles Lakers,NBA,"$1,600,000"
3611,jonesed02,1996-97,Los Angeles Lakers,NBA,"$1,800,000"
3612,jonesed02,1997-98,Los Angeles Lakers,NBA,"$2,000,000"
3613,jonesed02,1998-99,Charlotte Hornets,NBA,"$2,200,000"
3614,jonesed02,1999-00,Charlotte Hornets,NBA,"$2,500,000"
3615,jonesed02,2000-01,Miami Heat,NBA,"$8,960,000"
3616,jonesed02,2001-02,Miami Heat,NBA,"$10,091,250"
3617,jonesed02,2002-03,Miami Heat,NBA,"$11,212,500"
3618,jonesed02,2003-04,Miami Heat,NBA,"$12,333,750"
3619,jonesed02,2004-05,Miami Heat,NBA,"$13,455,000"
3620,jonesed02,2005-06,Memphis Grizzlies,NBA,"$14,576,250"
3621,jonesed02,2006-07,Memphis Grizzlies,NBA,"$14,863,778"
3622,jonesed02,2006-07,Miami Heat,NBA,"$531,694"
3623,jonesed02,2007-08,Dallas Mavericks,NBA,"$1,830,000"
3624,jonesed02,2008-09,Indiana Pacers,NBA,"$2,000,000"
3625,jonesfr01,2002-03,Indiana Pacers,NBA,"$1,367,400"
3626,jonesfr01,2003-04,Indiana Pacers,NBA,"$1,506,000"
3627,jonesfr01,2004-05,Indiana Pacers,NBA,"$1,572,480"
3628,jonesfr01,2005-06,Indiana Pacers,NBA,"$2,328,843"
3629,jonesfr01,2006-07,Portland Trail Blazers,NBA,"$3,100,000"
3630,jonesfr01,2007-08,New York Knicks,NBA,"$3,300,000"
3631,jonesfr01,2008-09,Los Angeles Clippers,NBA,"$622,531"
3632,jonesja02,2003-04,Indiana Pacers,NBA,"$366,931"
3633,jonesja02,2004-05,Indiana Pacers,NBA,"$620,046"
3634,jonesja02,2005-06,Phoenix Suns,NBA,"$2,400,000"
3635,jonesja02,2006-07,Phoenix Suns,NBA,"$2,650,000"
3636,jonesja02,2007-08,Portland Trail Blazers,NBA,"$2,900,000"
3637,jonesja02,2008-09,Miami Heat,NBA,"$4,010,000"
3638,jonesja02,2009-10,Miami Heat,NBA,"$4,320,000"
3639,jonesja02,2010-11,Miami Heat,NBA,"$1,069,509"
3640,jonesja02,2011-12,Miami Heat,NBA,"$1,500,000"
3641,jonesja02,2012-13,Miami Heat,NBA,"$1,500,000"
3642,jonesja02,2014-15,Cleveland Cavaliers,NBA,"$1,448,490"
3643,jonesja02,2015-16,Cleveland Cavaliers,NBA,"$1,499,000"
3644,jonesju01,1999-00,Philadelphia 76ers,NBA,"$684,000"
3645,jonesju01,2000-01,Philadelphia 76ers,NBA,"$735,600"
3646,jonesju01,2001-02,Cleveland Cavaliers,NBA,"$786,600"
3647,jonesju01,2002-03,Cleveland Cavaliers,NBA,"$1,419,026"
3648,jonesju01,2003-04,Boston Celtics,NBA,"$1,500,000"
3649,jonesju01,2004-05,Los Angeles Lakers,NBA,"$1,687,500"
3650,jonesju01,2005-06,Charlotte Bobcats,NBA,"$1,875,000"
3651,jonesju01,2006-07,Phoenix Suns,NBA,"$998,967"
3652,joneske01,2012-13,Cleveland Cavaliers,NBA,"$390,027"
3653,jonespe01,2012-13,Oklahoma City Thunder,NBA,"$1,035,960"
3654,jonespe01,2013-14,Oklahoma City Thunder,NBA,"$1,082,520"
3655,jonespe01,2014-15,Oklahoma City Thunder,NBA,"$1,129,200"
3656,jonespe01,2015-16,Boston Celtics,NBA,"$2,038,206"
3657,jonesso01,2006-07,Atlanta Hawks,NBA,"$675,000"
3658,jonesso01,2007-08,Atlanta Hawks,NBA,"$729,000"
3659,jonesso01,2008-09,Atlanta Hawks,NBA,"$797,581"
3660,jonesso01,2009-10,Indiana Pacers,NBA,"$1,620,000"
3661,jonesso01,2010-11,Indiana Pacers,NBA,"$1,500,000"
3662,jonesso01,2011-12,Los Angeles Clippers,NBA,"$280,234"
3663,jonesso01,2011-12,New Orleans Hornets,NBA,"$160,119"
3664,joneste01,2012-13,Houston Rockets,NBA,"$1,485,000"
3665,joneste01,2013-14,Houston Rockets,NBA,"$1,551,840"
3666,joneste01,2014-15,Houston Rockets,NBA,"$1,618,680"
3667,joneste01,2015-16,Houston Rockets,NBA,"$2,489,530"
3668,jordade01,2008-09,Los Angeles Clippers,NBA,"$550,000"
3669,jordade01,2009-10,Los Angeles Clippers,NBA,"$736,420"
3670,jordade01,2010-11,Los Angeles Clippers,NBA,"$854,389"
3671,jordade01,2011-12,Los Angeles Clippers,NBA,"$10,079,404"
3672,jordade01,2012-13,Los Angeles Clippers,NBA,"$10,532,977"
3673,jordade01,2013-14,Los Angeles Clippers,NBA,"$10,986,550"
3674,jordade01,2014-15,Los Angeles Clippers,NBA,"$11,440,124"
3675,jordade01,2015-16,Los Angeles Clippers,NBA,"$19,500,000"
3676,jordaje01,2011-12,New York Knicks,NBA,"$473,604"
3677,jordaje01,2014-15,Brooklyn Nets,NBA,"$915,243"
3678,josepco01,2011-12,San Antonio Spurs,NBA,"$1,028,400"
3679,josepco01,2012-13,San Antonio Spurs,NBA,"$1,105,560"
3680,josepco01,2013-14,San Antonio Spurs,NBA,"$1,120,920"
3681,josepco01,2014-15,San Antonio Spurs,NBA,"$2,023,261"
3682,josepco01,2015-16,Toronto Raptors,NBA,"$7,000,000"
3683,josepkr01,2012-13,Boston Celtics,NBA,"$189,442"
3684,kamanch01,2003-04,Los Angeles Clippers,NBA,"$2,394,600"
3685,kamanch01,2004-05,Los Angeles Clippers,NBA,"$2,574,240"
3686,kamanch01,2005-06,Los Angeles Clippers,NBA,"$2,753,760"
3687,kamanch01,2006-07,Los Angeles Clippers,NBA,"$3,491,768"
3688,kamanch01,2007-08,Los Angeles Clippers,NBA,"$8,600,000"
3689,kamanch01,2008-09,Los Angeles Clippers,NBA,"$9,500,000"
3690,kamanch01,2009-10,Los Angeles Clippers,NBA,"$10,400,000"
3691,kamanch01,2010-11,Los Angeles Clippers,NBA,"$11,800,000"
3692,kamanch01,2011-12,New Orleans Hornets,NBA,"$14,030,000"
3693,kamanch01,2012-13,Dallas Mavericks,NBA,"$8,000,000"
3694,kamanch01,2013-14,Los Angeles Lakers,NBA,"$3,183,000"
3695,kamanch01,2014-15,Portland Trail Blazers,NBA,"$4,800,000"
3696,kamanch01,2015-16,Portland Trail Blazers,NBA,"$5,000,000"
3697,kanteen01,2011-12,Utah Jazz,NBA,"$4,133,280"
3698,kanteen01,2012-13,Utah Jazz,NBA,"$4,443,360"
3699,kanteen01,2013-14,Utah Jazz,NBA,"$4,505,280"
3700,kanteen01,2014-15,Oklahoma City Thunder,NBA,"$5,694,674"
3701,kanteen01,2015-16,Oklahoma City Thunder,NBA,"$16,400,000"
3702,kaponja01,2003-04,Cleveland Cavaliers,NBA,"$366,931"
3703,kaponja01,2004-05,Charlotte Bobcats,NBA,"$620,046"
3704,kaponja01,2005-06,Miami Heat,NBA,"$1,100,000"
3705,kaponja01,2006-07,Miami Heat,NBA,"$1,188,000"
3706,kaponja01,2007-08,Toronto Raptors,NBA,"$5,356,000"
3707,kaponja01,2008-09,Toronto Raptors,NBA,"$5,784,480"
3708,kaponja01,2009-10,Philadelphia 76ers,NBA,"$6,212,960"
3709,kaponja01,2010-11,Philadelphia 76ers,NBA,"$6,641,440"
3710,kaponja01,2011-12,Los Angeles Lakers,NBA,"$1,223,166"
3711,karasse01,2013-14,Cleveland Cavaliers,NBA,"$1,467,840"
3712,karasse01,2014-15,Brooklyn Nets,NBA,"$1,533,840"
3713,karasse01,2015-16,Brooklyn Nets,NBA,"$1,599,840"
3714,karlco01,2007-08,Los Angeles Lakers,NBA,"$427,163"
3715,karlco01,2009-10,Cleveland Cavaliers,NBA,"$311,896"
3716,karlco01,2009-10,Golden State Warriors,NBA,"$43,319"
3717,kasunma01,2004-05,Orlando Magic,NBA,"$385,277"
3718,kasunma01,2005-06,Orlando Magic,NBA,"$682,050"
3719,kasunma01,2006-07,Orlando Magic,NBA,"$919,551"
3720,kellyry01,2014-15,Los Angeles Lakers,NBA,"$1,650,000"
3721,kellyry01,2015-16,Los Angeles Lakers,NBA,"$1,724,250"
3722,kiddja01,1994-95,Dallas Mavericks,NBA,"$2,770,800"
3723,kiddja01,1995-96,Dallas Mavericks,NBA,"$3,588,000"
3724,kiddja01,1996-97,Phoenix Suns,NBA,"$4,408,000"
3725,kiddja01,1997-98,Phoenix Suns,NBA,"$5,223,333"
3726,kiddja01,1998-99,Phoenix Suns,NBA,"$6,041,000"
3727,kiddja01,1999-00,Phoenix Suns,NBA,"$6,858,335"
3728,kiddja01,2000-01,Phoenix Suns,NBA,"$7,680,000"
3729,kiddja01,2001-02,New Jersey Nets,NBA,"$8,447,500"
3730,kiddja01,2002-03,New Jersey Nets,NBA,"$9,265,000"
3731,kiddja01,2003-04,New Jersey Nets,NBA,"$13,152,000"
3732,kiddja01,2004-05,New Jersey Nets,NBA,"$14,796,000"
3733,kiddja01,2005-06,New Jersey Nets,NBA,"$16,440,000"
3734,kiddja01,2006-07,New Jersey Nets,NBA,"$18,084,000"
3735,kiddja01,2007-08,Dallas Mavericks,NBA,"$19,728,000"
3736,kiddja01,2008-09,Dallas Mavericks,NBA,"$21,372,000"
3737,kiddja01,2009-10,Dallas Mavericks,NBA,"$8,000,000"
3738,kiddja01,2010-11,Dallas Mavericks,NBA,"$8,610,500"
3739,kiddja01,2011-12,Dallas Mavericks,NBA,"$10,121,000"
3740,kiddja01,2012-13,New York Knicks,NBA,"$3,090,000"
3741,kiddgmi01,2012-13,Charlotte Bobcats,NBA,"$4,602,720"
3742,kiddgmi01,2013-14,Charlotte Bobcats,NBA,"$4,809,840"
3743,kiddgmi01,2014-15,Charlotte Hornets,NBA,"$5,016,960"
3744,kiddgmi01,2015-16,Charlotte Hornets,NBA,"$6,331,404"
3745,kilpase01,2014-15,Golden State Warriors,NBA,"$35,000"
3746,kilpase01,2014-15,Minnesota Timberwolves,NBA,"$29,843"
3747,kilpase01,2015-16,Brooklyn Nets,NBA,"$320,594"
3748,kilpase01,2015-16,Denver Nuggets,NBA,"$99,418"
3749,kinseta01,2006-07,Memphis Grizzlies,NBA,"$412,718"
3750,kinseta01,2007-08,Memphis Grizzlies,NBA,"$219,533"
3751,kinseta01,2008-09,Cleveland Cavaliers,NBA,"$797,581"
3752,kirilan01,1999-00,Utah Jazz,NBA,"$632,400"
3753,kirilan01,2001-02,Utah Jazz,NBA,"$831,120"
3754,kirilan01,2002-03,Utah Jazz,NBA,"$893,400"
3755,kirilan01,2003-04,Utah Jazz,NBA,"$955,800"
3756,kirilan01,2004-05,Utah Jazz,NBA,"$1,671,694"
3757,kirilan01,2005-06,Utah Jazz,NBA,"$10,983,000"
3758,kirilan01,2006-07,Utah Jazz,NBA,"$12,364,000"
3759,kirilan01,2007-08,Utah Jazz,NBA,"$13,735,000"
3760,kirilan01,2008-09,Utah Jazz,NBA,"$15,106,000"
3761,kirilan01,2009-10,Utah Jazz,NBA,"$16,452,000"
3762,kirilan01,2010-11,Utah Jazz,NBA,"$17,823,000"
3763,kirilan01,2012-13,Minnesota Timberwolves,NBA,"$9,779,349"
3764,kirilan01,2013-14,Brooklyn Nets,NBA,"$3,183,000"
3765,kirilan01,2014-15,Philadelphia 76ers,NBA,"$3,326,235"
3766,kirkal01,2014-15,New York Knicks,NBA,"$65,000"
3767,kleizli01,2005-06,Denver Nuggets,NBA,"$879,360"
3768,kleizli01,2006-07,Denver Nuggets,NBA,"$945,360"
3769,kleizli01,2007-08,Denver Nuggets,NBA,"$1,011,360"
3770,kleizli01,2008-09,Denver Nuggets,NBA,"$1,824,493"
3771,kleizli01,2010-11,Toronto Raptors,NBA,"$4,995,000"
3772,kleizli01,2011-12,Toronto Raptors,NBA,"$4,605,000"
3773,kleizli01,2012-13,Toronto Raptors,NBA,"$4,600,000"
3774,knighbr03,2011-12,Detroit Pistons,NBA,"$2,563,320"
3775,knighbr03,2012-13,Detroit Pistons,NBA,"$2,755,560"
3776,knighbr03,2013-14,Milwaukee Bucks,NBA,"$2,793,960"
3777,knighbr03,2014-15,Phoenix Suns,NBA,"$3,553,917"
3778,knighbr03,2015-16,Phoenix Suns,NBA,"$12,000,000"
3779,knighbr01,1997-98,Cleveland Cavaliers,NBA,"$949,320"
3780,knighbr01,1998-99,Cleveland Cavaliers,NBA,"$1,092,000"
3781,knighbr01,1999-00,Cleveland Cavaliers,NBA,"$1,234,080"
3782,knighbr01,2000-01,Cleveland Cavaliers,NBA,"$4,250,000"
3783,knighbr01,2001-02,Memphis Grizzlies,NBA,"$4,500,000"
3784,knighbr01,2002-03,Memphis Grizzlies,NBA,"$5,000,000"
3785,knighbr01,2003-04,Washington Wizards,NBA,"$5,000,000"
3786,knighbr01,2004-05,Charlotte Bobcats,NBA,"$932,546"
3787,knighbr01,2005-06,Charlotte Bobcats,NBA,"$4,600,000"
3788,knighbr01,2006-07,Charlotte Bobcats,NBA,"$4,400,000"
3789,knighbr01,2007-08,Los Angeles Clippers,NBA,"$1,600,000"
3790,knighbr01,2008-09,Utah Jazz,NBA,"$2,000,000"
3791,korolya01,2005-06,Los Angeles Clippers,NBA,"$1,704,480"
3792,korolya01,2006-07,Los Angeles Clippers,NBA,"$1,832,280"
3793,korveky01,2003-04,Philadelphia 76ers,NBA,"$366,931"
3794,korveky01,2004-05,Philadelphia 76ers,NBA,"$620,046"
3795,korveky01,2005-06,Philadelphia 76ers,NBA,"$3,630,363"
3796,korveky01,2006-07,Philadelphia 76ers,NBA,"$4,018,182"
3797,korveky01,2007-08,Utah Jazz,NBA,"$4,400,000"
3798,korveky01,2008-09,Utah Jazz,NBA,"$4,956,818"
3799,korveky01,2009-10,Utah Jazz,NBA,"$5,155,115"
3800,korveky01,2010-11,Chicago Bulls,NBA,"$5,000,000"
3801,korveky01,2011-12,Chicago Bulls,NBA,"$5,000,000"
3802,korveky01,2012-13,Atlanta Hawks,NBA,"$5,000,000"
3803,korveky01,2013-14,Atlanta Hawks,NBA,"$6,760,563"
3804,korveky01,2014-15,Atlanta Hawks,NBA,"$6,253,521"
3805,korveky01,2015-16,Atlanta Hawks,NBA,"$5,746,479"
3806,koufoko01,2008-09,Utah Jazz,NBA,"$1,129,320"
3807,koufoko01,2009-10,Utah Jazz,NBA,"$1,214,040"
3808,koufoko01,2010-11,Denver Nuggets,NBA,"$1,352,640"
3809,koufoko01,2011-12,Denver Nuggets,NBA,"$2,203,792"
3810,koufoko01,2012-13,Denver Nuggets,NBA,"$3,000,000"
3811,koufoko01,2013-14,Memphis Grizzlies,NBA,"$3,000,000"
3812,koufoko01,2014-15,Memphis Grizzlies,NBA,"$3,000,000"
3813,koufoko01,2015-16,Sacramento Kings,NBA,"$7,500,000"
3814,kravtvi01,2013-14,Milwaukee Bucks,NBA,"$1,500,000"
3815,krstine01,2004-05,New Jersey Nets,NBA,"$939,480"
3816,krstine01,2005-06,New Jersey Nets,NBA,"$1,010,040"
3817,krstine01,2006-07,New Jersey Nets,NBA,"$1,080,480"
3818,krstine01,2007-08,New Jersey Nets,NBA,"$1,889,760"
3819,krstine01,2008-09,Oklahoma City Thunder,NBA,"$4,778,548"
3820,krstine01,2009-10,Oklahoma City Thunder,NBA,"$5,400,000"
3821,krstine01,2010-11,Boston Celtics,NBA,"$5,543,116"
3822,kukocto01,1993-94,Chicago Bulls,NBA,"$1,025,000"
3823,kukocto01,1994-95,Chicago Bulls,NBA,"$3,260,000"
3824,kukocto01,1995-96,Chicago Bulls,NBA,"$3,560,000"
3825,kukocto01,1996-97,Chicago Bulls,NBA,"$3,960,000"
3826,kukocto01,1997-98,Chicago Bulls,NBA,"$4,560,000"
3827,kukocto01,1998-99,Chicago Bulls,NBA,"$4,610,000"
3828,kukocto01,1999-00,Philadelphia 76ers,NBA,"$4,500,000"
3829,kukocto01,2000-01,Philadelphia 76ers,NBA,"$6,000,000"
3830,kukocto01,2001-02,Atlanta Hawks,NBA,"$7,906,783"
3831,kukocto01,2002-03,Milwaukee Bucks,NBA,"$8,050,000"
3832,kukocto01,2003-04,Milwaukee Bucks,NBA,"$9,056,250"
3833,kukocto01,2004-05,Milwaukee Bucks,NBA,"$3,000,000"
3834,kukocto01,2005-06,Milwaukee Bucks,NBA,"$2,000,000"
3835,kurzro01,2008-09,Golden State Warriors,NBA,"$429,111"
3836,kuzmiog01,2014-15,Golden State Warriors,NBA,"$816,482"
3837,lafrera01,1998-99,Denver Nuggets,NBA,"$2,150,000"
3838,lafrera01,1999-00,Denver Nuggets,NBA,"$2,777,160"
3839,lafrera01,2000-01,Denver Nuggets,NBA,"$2,970,840"
3840,lafrera01,2001-02,Denver Nuggets,NBA,"$3,755,142"
3841,lafrera01,2002-03,Dallas Mavericks,NBA,"$7,270,000"
3842,lafrera01,2003-04,Boston Celtics,NBA,"$8,178,750"
3843,lafrera01,2004-05,Boston Celtics,NBA,"$9,714,538"
3844,lafrera01,2005-06,Boston Celtics,NBA,"$10,623,288"
3845,lafrera01,2006-07,Portland Trail Blazers,NBA,"$11,532,037"
3846,lafrera01,2007-08,Portland Trail Blazers,NBA,"$12,440,787"
3847,lafrera01,2008-09,Portland Trail Blazers,NBA,"$12,722,500"
3848,lambdo01,2012-13,Orlando Magic,NBA,"$650,000"
3849,lambdo01,2013-14,Orlando Magic,NBA,"$788,872"
3850,lambje01,2012-13,Oklahoma City Thunder,NBA,"$2,020,200"
3851,lambje01,2013-14,Oklahoma City Thunder,NBA,"$2,111,160"
3852,lambje01,2014-15,Oklahoma City Thunder,NBA,"$2,202,000"
3853,lambje01,2015-16,Charlotte Hornets,NBA,"$3,034,356"
3854,lampema01,2003-04,New York Knicks,NBA,"$829,000"
3855,lampema01,2004-05,Phoenix Suns,NBA,"$900,000"
3856,lampema01,2005-06,New Orleans/Oklahoma City Hornets,NBA,"$900,000"
3857,landrca01,2007-08,Houston Rockets,NBA,"$427,163"
3858,landrca01,2008-09,Houston Rockets,NBA,"$3,000,000"
3859,landrca01,2009-10,Sacramento Kings,NBA,"$3,000,000"
3860,landrca01,2010-11,New Orleans Hornets,NBA,"$3,000,000"
3861,landrca01,2011-12,New Orleans Hornets,NBA,"$8,500,000"
3862,landrca01,2012-13,Golden State Warriors,NBA,"$4,000,000"
3863,landrca01,2013-14,Sacramento Kings,NBA,"$6,500,000"
3864,landrca01,2014-15,Sacramento Kings,NBA,"$6,500,000"
3865,landrca01,2015-16,Philadelphia 76ers,NBA,"$6,500,000"
3866,landrma01,2009-10,Boston Celtics,NBA,"$457,588"
3867,langja01,2006-07,Washington Wizards,NBA,"$771,331"
3868,langfke01,2007-08,San Antonio Spurs,NBA,"$272,316"
3869,larkish01,2013-14,Dallas Mavericks,NBA,"$1,536,960"
3870,larkish01,2014-15,New York Knicks,NBA,"$1,606,080"
3871,larkish01,2015-16,Brooklyn Nets,NBA,"$1,500,000"
3872,lasmest01,2007-08,Golden State Warriors,NBA,"$48,056"
3873,lauvejo01,2014-15,Denver Nuggets,NBA,"$1,790,280"
3874,lauvejo01,2015-16,Denver Nuggets,NBA,"$1,709,720"
3875,lavinza01,2014-15,Minnesota Timberwolves,NBA,"$2,055,840"
3876,lavinza01,2015-16,Minnesota Timberwolves,NBA,"$2,148,360"
3877,lawac01,2007-08,Atlanta Hawks,NBA,"$1,927,080"
3878,lawac01,2008-09,Atlanta Hawks,NBA,"$2,071,680"
3879,lawac01,2009-10,Chicago Bulls,NBA,"$2,216,160"
3880,lawac01,2010-11,Golden State Warriors,NBA,"$656,030"
3881,lawac01,2010-11,Memphis Grizzlies,NBA,"$203,057"
3882,lawalga01,2010-11,Phoenix Suns,NBA,"$473,640"
3883,lawsoty01,2009-10,Denver Nuggets,NBA,"$1,438,690"
3884,lawsoty01,2010-11,Denver Nuggets,NBA,"$1,546,560"
3885,lawsoty01,2011-12,Denver Nuggets,NBA,"$1,654,440"
3886,lawsoty01,2012-13,Denver Nuggets,NBA,"$2,544,529"
3887,lawsoty01,2013-14,Denver Nuggets,NBA,"$10,786,517"
3888,lawsoty01,2014-15,Denver Nuggets,NBA,"$11,595,506"
3889,lawsoty01,2015-16,Houston Rockets,NBA,"$12,404,495"
3890,lawsoty01,2015-16,Indiana Pacers,NBA,"$265,058"
3891,ledori01,2014-15,Dallas Mavericks,NBA,"$816,482"
3892,ledori01,2014-15,New York Knicks,NBA,"$96,056"
3893,leeco01,2008-09,Orlando Magic,NBA,"$1,176,240"
3894,leeco01,2009-10,New Jersey Nets,NBA,"$1,264,440"
3895,leeco01,2010-11,Houston Rockets,NBA,"$1,409,040"
3896,leeco01,2011-12,Houston Rockets,NBA,"$2,225,093"
3897,leeco01,2012-13,Boston Celtics,NBA,"$5,000,000"
3898,leeco01,2013-14,Memphis Grizzlies,NBA,"$5,225,000"
3899,leeco01,2014-15,Memphis Grizzlies,NBA,"$5,450,000"
3900,leeco01,2015-16,Charlotte Hornets,NBA,"$5,675,000"
3901,leeda02,2005-06,New York Knicks,NBA,"$861,360"
3902,leeda02,2006-07,New York Knicks,NBA,"$926,040"
3903,leeda02,2007-08,New York Knicks,NBA,"$990,600"
3904,leeda02,2008-09,New York Knicks,NBA,"$1,788,033"
3905,leeda02,2009-10,New York Knicks,NBA,"$7,000,000"
3906,leeda02,2010-11,Golden State Warriors,NBA,"$10,800,000"
3907,leeda02,2011-12,Golden State Warriors,NBA,"$11,610,000"
3908,leeda02,2012-13,Golden State Warriors,NBA,"$12,744,000"
3909,leeda02,2013-14,Golden State Warriors,NBA,"$13,878,000"
3910,leeda02,2014-15,Golden State Warriors,NBA,"$15,012,000"
3911,leeda02,2015-16,Boston Celtics,NBA,"$15,493,680"
3912,leeda02,2015-16,Dallas Mavericks,NBA,"$2,102,224"
3913,leema01,2011-12,Minnesota Timberwolves,NBA,"$500,000"
3914,leema01,2012-13,Minnesota Timberwolves,NBA,"$762,195"
3915,leema01,2013-14,Phoenix Suns,NBA,"$884,293"
3916,lenal01,2013-14,Phoenix Suns,NBA,"$3,492,720"
3917,lenal01,2014-15,Phoenix Suns,NBA,"$3,649,920"
3918,lenal01,2015-16,Phoenix Suns,NBA,"$3,807,120"
3919,lenarvo01,1996-97,Miami Heat,NBA,"$247,500"
3920,lenarvo01,1997-98,Miami Heat,NBA,"$2,364,597"
3921,lenarvo01,1998-99,Miami Heat,NBA,"$2,837,000"
3922,lenarvo01,1999-00,Miami Heat,NBA,"$3,308,516"
3923,lenarvo01,2000-01,Denver Nuggets,NBA,"$3,780,000"
3924,lenarvo01,2001-02,Denver Nuggets,NBA,"$4,252,435"
3925,lenarvo01,2002-03,Toronto Raptors,NBA,"$824,935"
3926,lenarvo01,2003-04,Denver Nuggets,NBA,"$1,200,000"
3927,lenarvo01,2004-05,Denver Nuggets,NBA,"$3,250,000"
3928,lenarvo01,2005-06,Denver Nuggets,NBA,"$3,520,000"
3929,leonaka01,2011-12,San Antonio Spurs,NBA,"$1,731,960"
3930,leonaka01,2012-13,San Antonio Spurs,NBA,"$1,861,920"
3931,leonaka01,2013-14,San Antonio Spurs,NBA,"$1,887,840"
3932,leonaka01,2014-15,San Antonio Spurs,NBA,"$2,894,059"
3933,leonaka01,2015-16,San Antonio Spurs,NBA,"$16,500,000"
3934,leoname01,2012-13,Portland Trail Blazers,NBA,"$2,126,520"
3935,leoname01,2013-14,Portland Trail Blazers,NBA,"$2,222,160"
3936,leoname01,2014-15,Portland Trail Blazers,NBA,"$2,317,920"
3937,leoname01,2015-16,Portland Trail Blazers,NBA,"$3,075,880"
3938,leslitr01,2011-12,Los Angeles Clippers,NBA,"$473,604"
3939,leslitr01,2012-13,Los Angeles Clippers,NBA,"$250,000"
